TIMESTAMP,POWER
20131101 1:00,0.5567625857285399
20131101 2:00,0.5272502263214249
20131101 3:00,0.5189170489051544
20131101 4:00,0.5121339577973778
20131101 5:00,0.5061985550232868
20131101 6:00,0.5037969169082253
20131101 7:00,0.5013952787931641
20131101 8:00,0.49989788623968784
20131101 9:00,0.5165802401913138
20131101 10:00,0.5390635370549237
20131101 11:00,0.5615468339185337
20131101 12:00,0.5762465758535753
20131101 13:00,0.5874595903933575
20131101 14:00,0.5986726049331395
20131101 15:00,0.6109425400775963
20131101 16:00,0.6214476507124842
20131101 17:00,0.6265860124597036
20131101 18:00,0.6317243742069232
20131101 19:00,0.6363037456284377
20131101 20:00,0.6354341144148872
20131101 21:00,0.6361069034211535
20131101 22:00,0.6371562396038211
20131101 23:00,0.6379092925602408
20131102 0:00,0.586506144529856
20131102 1:00,0.5570204265302019
20131102 2:00,0.5275513138344632
20131102 3:00,0.519480236983271
20131102 4:00,0.5126971458754945
20131102 5:00,0.5068380143911229
20131102 6:00,0.5044363762760615
20131102 7:00,0.502034738161
20131102 8:00,0.5007755304432309
20131102 9:00,0.5174395602350259
20131102 10:00,0.5399228570986359
20131102 11:00,0.5624061539622456
20131102 12:00,0.5769936634737904
20131102 13:00,0.5882066780135722
20131102 14:00,0.5994196925533544
20131102 15:00,0.6115032771104179
20131102 16:00,0.6221088559827661
20131102 17:00,0.6272472177299857
20131102 18:00,0.6323855794772055
20131102 19:00,0.6369205061982675
20131102 20:00,0.6360519339912991
20131102 21:00,0.636700563691915
20131102 22:00,0.6377498998745827
20131102 23:00,0.6385024825137311
20131103 0:00,0.5867639853315179
20131103 1:00,0.5572782673318637
20131103 2:00,0.5278524013475017
20131103 3:00,0.5200434250613879
20131103 4:00,0.513260333953611
20131103 5:00,0.5074774737589589
20131103 6:00,0.5050758356438976
20131103 7:00,0.502674197528836
20131103 8:00,0.5016531746467743
20131103 9:00,0.518298880278738
20131103 10:00,0.5407821771423482
20131103 11:00,0.563265474005958
20131103 12:00,0.5777407510940054
20131103 13:00,0.5889537656337873
20131103 14:00,0.6001667801735693
20131103 15:00,0.6120640141432394
20131103 16:00,0.6227700612530485
20131103 17:00,0.6279084230002681
20131103 18:00,0.6330467847474877
20131103 19:00,0.6375372667680974
20131103 20:00,0.6366697535677106
20131103 21:00,0.6372942239626767
20131103 22:00,0.6383435601453442
20131103 23:00,0.6390956724672214
20131104 0:00,0.5870218261331801
20131104 1:00,0.5575361081335259
20131104 2:00,0.5281534888605399
20131104 3:00,0.5206066131395044
20131104 4:00,0.513823522031728
20131104 5:00,0.5081169331267947
20131104 6:00,0.5057152950117336
20131104 7:00,0.5033136568966723
20131104 8:00,0.5025308188503175
20131104 9:00,0.5191582003224504
20131104 10:00,0.5416414971860601
20131104 11:00,0.5641247940496701
20131104 12:00,0.5784878387142203
20131104 13:00,0.5897008532540022
20131104 14:00,0.6009138677937842
20131104 15:00,0.612624751176061
20131104 16:00,0.6234312665233306
20131104 17:00,0.6285696282705502
20131104 18:00,0.6337079900177698
20131104 19:00,0.6381540273379271
20131104 20:00,0.6372875731441225
20131104 21:00,0.6378878842334383
20131104 22:00,0.6389372204161057
20131104 23:00,0.6396888624207118
20131105 0:00,0.5872796669348419
20131105 1:00,0.557793948935188
20131105 2:00,0.5284545763735782
20131105 3:00,0.5211698012176211
20131105 4:00,0.5143867101098445
20131105 5:00,0.508756392494631
20131105 6:00,0.5063547543795697
20131105 7:00,0.5039531162645083
20131105 8:00,0.5034084630538607
20131105 9:00,0.5200175203661623
20131105 10:00,0.5425008172297723
20131105 11:00,0.5649841140933822
20131105 12:00,0.5792349263344352
20131105 13:00,0.5904479408742171
20131105 14:00,0.6016609554139991
20131105 15:00,0.6131854882088825
20131105 16:00,0.6240924717936129
20131105 17:00,0.6292308335408323
20131105 18:00,0.6343691952880519
20131105 19:00,0.6387707879077573
20131105 20:00,0.6379053927205347
20131105 21:00,0.6384815445041998
20131105 22:00,0.6395308806868674
20131105 23:00,0.6402820523742019
20131106 0:00,0.5875375077365041
20131106 1:00,0.5580517897368502
20131106 2:00,0.5287556638866164
20131106 3:00,0.5217329892957379
20131106 4:00,0.5149498981879612
20131106 5:00,0.5093958518624668
20131106 6:00,0.5069942137474057
20131106 7:00,0.5045925756323442
20131106 8:00,0.5042861072574039
20131106 9:00,0.5208768404098747
20131106 10:00,0.5433601372734846
20131106 11:00,0.5658434341370944
20131106 12:00,0.5799820139546503
20131106 13:00,0.5911950284944321
20131106 14:00,0.602408043034214
20131106 15:00,0.6137462252417036
20131106 16:00,0.6247536770638951
20131106 17:00,0.6298920388111147
20131106 18:00,0.6350304005583345
20131106 19:00,0.639387548477587
20131106 20:00,0.6385232122969464
20131106 21:00,0.6390752047749613
20131106 22:00,0.6401245409576288
20131106 23:00,0.6408752423276922
20131107 0:00,0.587795348538166
20131107 1:00,0.558309630538512
20131107 2:00,0.5290792684816312
20131107 3:00,0.5222961773738544
20131107 4:00,0.515513086266078
20131107 5:00,0.5100353112303029
20131107 6:00,0.5076336731152415
20131107 7:00,0.5052320350001804
20131107 8:00,0.505163751460947
20131107 9:00,0.5217361604535868
20131107 10:00,0.5442194573171966
20131107 11:00,0.5667027541808065
20131107 12:00,0.5807291015748652
20131107 13:00,0.5919421161146472
20131107 14:00,0.6031551306544292
20131107 15:00,0.6143069622745254
20131107 16:00,0.6254057581653596
20131107 17:00,0.6305532440813968
20131107 18:00,0.6356916058286164
20131107 19:00,0.6400043090474168
20131107 20:00,0.6391410318733581
20131107 21:00,0.639668865045723
20131107 22:00,0.6407182012283905
20131107 23:00,0.6414684322811828
20131108 0:00,0.5880531893398282
20131108 1:00,0.558567471340174
20131108 2:00,0.5296424565597477
20131108 3:00,0.5228593654519713
20131108 4:00,0.5160762743441947
20131108 5:00,0.5106747705981389
20131108 6:00,0.5082731324830778
20131108 7:00,0.5058714943680165
20131108 8:00,0.5060413956644902
20131108 9:00,0.522595480497299
20131108 10:00,0.5450787773609087
20131108 11:00,0.5675620742245187
20131108 12:00,0.5814761891950802
20131108 13:00,0.5926892037348621
20131108 14:00,0.6039022182746441
20131108 15:00,0.6148676993073467
20131108 16:00,0.6259664951981811
20131108 17:00,0.6312144493516789
20131108 18:00,0.6363528110988985
20131108 19:00,0.6406210696172467
20131108 20:00,0.6397588514497701
20131108 21:00,0.6402625253164846
20131108 22:00,0.641311861499152
20131108 23:00,0.6420616222346731
20131109 0:00,0.5883110301414902
20131109 1:00,0.5588253121418363
20131109 2:00,0.5302056446378647
20131109 3:00,0.5234225535300878
20131109 4:00,0.5166394624223114
20131109 5:00,0.5113142299659752
20131109 6:00,0.5089125918509139
20131109 7:00,0.5065109537358523
20131109 8:00,0.5069190398680334
20131109 9:00,0.5234548005410111
20131109 10:00,0.5459380974046211
20131109 11:00,0.5684213942682308
20131109 12:00,0.5822232768152953
20131109 13:00,0.5934362913550773
20131109 14:00,0.6046493058948588
20131109 15:00,0.6154284363401681
20131109 16:00,0.6265272322310025
20131109 17:00,0.631875654621961
